file,prompt_tokens,completion_tokens,prefill_ms,prefill_tok_s,decode_ms,decode_tok_s,wall_ms
ctx_001_000256.txt,255,128,841.859,302.9010796344756,3179.068,40.26337278724456,4047.6136207580566
ctx_002_000512.txt,504,128,696.529,723.5879625973936,3280.276,39.02110676052869,4085.8476161956787
ctx_003_001024.txt,1017,128,1327.132,766.3141270046989,3565.6,35.898586493156834,5070.994853973389
ctx_004_002048.txt,2044,128,2483.262,823.1108920444157,4034.308,31.727870058508177,6837.440013885498
ctx_005_004096.txt,4076,128,5236.956,778.314730923842,5024.366,25.47585108250474,10864.85767364502
ctx_007_008192.txt,8164,128,11253.23,725.4805953490687,7051.768,18.151476338983358,19797.309398651123
ctx_009_016384.txt,16373,128,24338.729,672.7138463146536,11049.253,11.584493539970529,45162.431716918945
